review_id,product_id,review_content,rating,date,helpful_vote,verified_purchase,top_reviewer,title,bought_model,is_anomaly
95,1,"I don't have enough words to keep saying about this coffee pot.  I love it !!!!  This is the best purchase in coffee pots I have ever made.  Move over Bunn, this one is !0x's better.  If this one last more than a year, you have a customer for life &#60;3 .",5,2014-01-16,,True,,My coffee pot,,
96,1,"not what I expected do not like it. you have to buy special pods for this and it is not convenient.I am going to get one of the other brands,",3,2016-04-10,,True,,not what I expected do not like it. you have to buy special pods for ...,,
97,1,Great product.  Very versatile for our family.  Love to option of only one cup.,5,2018-05-16,,True,,Great product. Very versatile for our family,,
98,1,Love this coffee maker.  Easy to use and easy to switch between a single cup or a full pot.  Quick and quiet.  Perfect for me.,5,2015-09-18,,True,,Love this coffee maker,,
99,1,Great addition to my coffee bar,5,2017-11-28,,True,,Five Stars,,
100,1,Love the 1 cup brewing feature.,5,2018-01-05,,True,,Five Stars,,
101,1,Great,5,2018-03-11,,True,,Five Stars,,
102,1,So sorry to write this review.  the coffee maker worked well for one year and now the single serve part has broken.  I expected this product to last more that a year.,2,2018-02-05,,True,,Only worked for a year.,,
103,1,It's a coffee pot and it makes coffee.,5,2017-12-07,,True,,Awesomesauce,,
104,1,Love my coffee maker!,5,2018-01-06,,True,,Five Stars,,
105,1,"For the price it works really well. It also looks nice, kind of a futuristic look. I'm sure you can buy a better k-cup/coffee maker but probably not at the price.",5,2016-02-07,,True,,"It also looks nice, kind of a futuristic look",,
106,1,This is a great coffeemaker.  I wanted to be able to brew a pot or a cup with out using a plastic pod.,5,2018-03-30,,True,,This is a great coffeemaker. I wanted to be able to brew ...,,
107,1,I LOVE this coffee brewer. We had two coffee pots sitting on our counter...one for coffee and another for tea. Work greats and is saving space. I would recommend this coffeemaker to anyone!!,5,2015-12-15,,True,,I LOVE this coffee brewer,,
108,1,This version contains a lot of stainless steel and non plastic parts which can break.  I bought another one for my son who uses it every day.  It has lasted for 5 years so far without any trouble.,5,2018-03-16,,True,,easy to use and a great choice between on the go left side and the traditional pot on the right.,,
109,1,"Love this coffee maker!! Coffee is super hot. The drip basket on the carafe side is deeper than most coffee pots, so any finely ground coffee doesn't overflow. I saw some mixed reviews before I bought it, but so far I love it. This is an honest review, and I have received nothing for writing a positive review.",5,2018-07-02,,True,,Works great and makes very hot coffee!,,
110,1,One star for now.  Only had it 9 months and it quit brewing.  Contacted customer service twice now and no reply.  I liked the maker when it worked.  I will change the rating when I receive favorable response from Hamilton Beach.,1,2018-01-12,,True,,I liked the maker when it worked,,
111,1,"Unit purchased December 2017.  Now in May 2018 it will not brew at all.  The coffee maker worked great for a while, but only these few months.  I can only assume that quality control is suboptimal.<br /><br />There are few good options but consider another alternative.",1,2018-05-09,,True,,Consider Another Alternative,,
112,1,"Within the 1st week of using this, the carafe side did not work. I cleaned out the whole system,  and it is working again. I had a high end machine previous to this and ever a problem, we shall see... Very simple settings.",3,2016-12-17,,True,,We shall see!,,
113,1,I like the look and size of this. Makes coffee as you would expect but the single coffee side drips everywhere if you do not let your cup sit there until its done so each work morning I am trying to pull my cup away and put something there to catch the drips.,4,2016-02-25,,True,,I like it,,
114,1,This is the best coffee machine out there makes a single cup perfect every time,5,2018-02-12,,True,,The best coffee maker out there,,
115,1,It works for the coffee pot but the single serving side does NOT work with the k-cups. I thought I could get rid of the Kurige (as I have k-cups) but uses the lose bag type. I find those go stale quickly and don't use them.,3,2018-06-01,,True,,Not for use with the K-cup,,
116,1,This is the perfect coffee maker for me. I bought a Keurig last year because I liked the concept of the one cuppers but didn't realize that I still needed a carafe(pot) when I have friends or family over. So dragging out the old standard coffee maker became a hassle as I have limited counter space. I finally left it out and stored the Keurig.<br />This coffee maker makes the best coffee.. its hot ...and flavorful. I like this model because I can use the single serve side without buying any K-cups or pods. I just use loose coffee. This coffee maker serves me well.,5,2015-12-19,,True,,Perfect,,
117,1,"product is description and picture is misleading, the small side serving thermal does not come with it,  only the glass carafe is included, buyer beware, does not keep coffe hot enough/",3,2017-02-09,,True,,watch product description,,
118,1,Does make a cup or pot of coffee . Not the worst pot we have had but does not keep coffee hot for any longer than 30 minutes and brewer basket is not very good and allows grounds into coffee because unable to allow good flow thru and overflows paper filter .,3,2017-10-24,2.0,True,,Coffee Maker,,
119,1,"I bought this coffee maker to replace an old one in which the clock no longer worked. Although I don't really need the single serve feature, it's a fine addition. All in all, a great coffee maker for the price; I would caution about adding the gold tone filter, however. While I tried it, its convex shape seemed to play a large part in consistently making very weak coffee as the grounds were forced away from the center of the water flow. Using a conventional paper filter yielded perfect results.",4,2018-03-20,,True,,Good Coffee Maker for the Price,,
120,1,"We have not had this coffee maker six months and now it is not brewing the coffee correctly.  The water doesn’t spread throughout the grounds leaving the coffee watery.  This only seems to occur when brewing a pot while waiting.  When the machine is brewing from the timer setting it seems to work properly.  I can think of no reason for this to occur, but it does.  I am going to contact HB about replacing my machine.",3,2018-11-18,,True,,Nice when it’s working,,
121,1,"Got tired of contributing to the landfill with the k-cup waste but still wanted a single cup option. This machine so far is awesome. I’m up early for work and if I make a pot of coffee it will sit for hours before the wife is up. Now I can make a cup for myself and she can make a pot when she is ready. The Senseo pods work great. We prefer the dark roast variety. Doing our little part to eliminate waste. The coffee pods are completely compostable. And, the coffee is great. Would buy again.",5,2018-03-17,,True,,"No more k-cup waste, still can enjoy single cup brewing.",,
