review_id,product_id,review_content,rating,date,helpful_vote,verified_purchase,top_reviewer,title,bought_model,is_anomaly
69,1,"I bought this Espresso Maker for my fiancé who is a huge Espresso fan. My dad recommended it as he has the same one! It is great! Works perfectly every time, easy to clean, just a great addition to our kitchen (and parties). I definitely recommend it!<br /><br />UPDATE 2/4/15:<br /><br />We've been using the machine with NO issues at all for four months. Happy with every brew!<br /><br />Today, after removing the brew basket / filter holder from the machine to dump the used grounds, there was a piece of plastic screw head stuck in the grounds. Basically, we discovered they use a plastic screw to secure the strainer through which the water seeps into the grounds before dripping into your cup. Our screw head had snapped off, leaving the remainder of the screw stuck up in the machine. I immediately called the warranty number listed in the manual for assistance. I thought they might be able to send us a new plastic screw and we'd be good to go. Turns out, it's not an issue they feel is ""replaceable part-worthy,"" so they are sending us a brand new machine. So far, I'm pleased with the support we received and the ease of reporting the issue and getting it resolved. I was on the phone for maybe 5 minutes - total. She said nothing about them sending me a different model as other reviewers have mentioned. I'll update again once we receive the new machine, but I have high hopes for now!<br /><br />I would still recommend this product today!",5,2014-12-19,,True,,GREAT Espresso Maker,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
70,1,"People who say their expresso coffee makers blew up on them,<br />must be idiots.  It boils the water to produce steam and once<br />the steam is gone, so is the water.  The steam either comes out<br />to steam coffer or to steam milk.  There is no way, this could<br />blow up, even if it was plugged up, there wouldn't be enough<br />pressure to blow it up, no water left, no pressure.<br /><br /> THIS IS A GOOD EXPRESSO COFFEE MAKER and<br />should cost allot more.  Enjoy,  And don't worry about it<br />blowing up, can't be done.<br /><br />UPDATE:  You don't want to OVERPACK your coffee to hard, it will<br />create to much back pressure and steam will come out everywhere.<br /><br />You do want to seat and seal the coffee pot handle, all the way to<br />the right, not just the middle or it will build up pressure and leak.<br /><br />Turn it pass center and a little to the right, for a good seal.<br /><br />Don't forget to turn it off and you might release the pressure, by<br />turning it to 'steam' for a 'few seconds' and then off.",5,2013-06-24,,True,,"For less than $40, this is a great expresso coffee maker!","Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
71,1,"I bought Mr. Cafe machine from Amazon and after using it for a 40 days ,the pressure for milk & froth stopped working suddenly. And no any support from Amazon or Mr. Coffee<br />So I will not buy again from Amazon.",1,2018-10-29,,True,,Very bad,"Color: White<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
72,1,Very disappointing product! I'm returning after three weeks of use. The steamer is ineffective and the espresso does not dispense properly or stay warm.,2,2016-03-29,,True,,Very disappointing product! I'm returning after three weeks of ...,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
73,1,Works great!  Make sure you remove the small rubber cover from the water tank discharge.,5,2017-12-11,,True,,Great!!,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
74,1,perfect,5,2018-01-14,,True,,Five Stars,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
75,1,I will not recommend this machine to anybody... It doesn’t warmup the milk and the coffee doesn’t taste good at all.  I purchased this machine a month ago today and amazon will not take it back...choosing this machine was a really poor choice on my part. Not happy at all:(,1,2018-03-13,,True,,I will not recommend this machine to anybody,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
76,1,It broke after only a few uses. This was a waste of money. I didn't even get $35 worth espresso out of it before it broke. I should have heeded others' warning.,1,2017-01-19,,True,,Broke after a few uses.,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
77,1,"Try putting it in a box next time, this was a Christmas present for you the person who found it on the doorstep. Thanks a lot, never had this happen before and I’m not real happy about it.",1,2018-12-11,,True,,"Unpackaged Christmas gift, not cool.","Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
78,1,"I've been using the Krups espresso machine for the last 5 years.  It's been a great machine and definitely fulfilled my needs with coffee. However, one thing I wanted with a new espresso machine, was a milk steamer that worked and wouldn't break easily which is what would happen with my Krups machine.  I've learned to microwave my milk or buy a separate milk frother which has worked fine.  The reason I upgraded to the Mr. Coffee, was because a) I wanted a built in milk steamer and b), because I'm lazy, I wanted an apparatus that I didn't have to keep adding water to.  That's definitely something that I like about this machine: you fill the water canister in the back and you don't have to refill it until after a few uses, which is great.  Two things I don't like about this machine:<br />1) You can't just turn it on and forget about it and then come back to it a few minutes later and it has the right amount of espresso that you need.  You have to babysit it and then turn off the machine when you think you've brewed enough.  So, what's happening is that the espresso is actually a little too watery because I didn't turn it off at the right time.  That's annoying.<br />2) Though the milk steamer works, it doesn't froth the way I always hope an attached frother would.  I used to work in a restaurant and we made cappuccinos from time to time, and the steamer was just awesome.  Sure, my expectations are too high with frothing milk as I'm sure the machine the restaurant had was maybe a thousand dollars or close to.  Regardless, this is something I've come to terms with: I will never get a machine for less than $100 that will froth my milk the way I want it.",2,2017-01-02,3.0,True,,It's been a great machine and definitely fulfilled my needs with coffee,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
79,1,"The machine isn't powerful enough to get a good cup of espresso out of it and it doesn't froth the milk it only slightly heats it up.<br />Don't buy, spend the extra money on a Delonghi!",1,2017-06-19,,True,,The machine isn't powerful enough to get a good cup of espresso out of it and it doesn't ...,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
80,1,Very pleased,5,2018-06-23,,True,,Very pleased,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
81,1,"Ah, the Mr. Coffee Cafe Barista Espresso Maker is a lovely modern kitchen device. The instructions are very clear on how to prime the machine and how to make espresso, cappuccinos or lattes. So, why couldn't I get it to work right???<br /><br />I primed it twice, I kept pushing in the milk carafe, made sure milk was cold, let it cool off, tried again...After (4) tries I was about to give up. Luckily, my son found a little tube that had gone down the drain. It was a missing tube that helped with steaming the milk. The one thing I couldn't get to work! Apparently when I washed all the parts before priming the machine-unbeknownst to me, this little tube fell off.<br /><br />So, yes, the machine works beautifully. It's quick & easy. (if you don't lose any parts!) It is noisy, but that's to be expected with the steam. It doesn't take up too much room on the counter either. Although this is a nice machine...I prefer the Mr. Coffee Latte Maker which lets me make decaf tea lattes in a snap. It's quieter too.<br /><br />Overall, very nice machine if you like a strong espresso drinks.",4,2013-03-30,5.0,,,"NICE, But Not My Cup of Tea","Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
82,1,"This is a FANTASTIC machine. 4 years and after daily heavy use, it still works great. Will buy again and again!",5,2013-07-18,5.0,,,Best inexpensive espresso machine around!,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Automatic Dual Shot",
83,1,I love it so far!!! Espresso and cappuccino  comes out very good! I hope it lasts long.,5,2018-07-22,,,,Awesome,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
84,1,"Works great, and does not take up a lot of space on the counter.",4,2017-05-17,,,,Four Stars,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
85,1,"Don’t waste your money!! It’s garbage, I used it for less than 15 days. Internal plastic melted، The steaming tube broke.",1,2018-03-14,,,,Don’t waste your money,"Color: Black<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Steam + Starter Set",
86,1,We received this almost 11months ago and use it constantly. It is fast and makes delicious lattes and expressos.  But the best part is after 11 months it slowed down a bit and we chatted with their service rep for help in fixing the problem.  ....It's under a one year warranty and the new one is in the mail... Can't beat that for service.,5,2016-11-03,,,,fantastic service/product,"Color: Silver<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: Espresso/Cappuccino Maker",
87,1,"I was looking for a machine that is easy to use and clean, and this one does the job.  I like lattes, and it took me a few tries to get the timing right to steam/froth the milk (putting in the right amount of water to heat the milk sufficiently, etc.).  I wish the machine came with a frothing pitcher.  Also, I might not be grinding right, but there's a lot of sediment in the espresso, which makes it bitter.  I MacGyvered it by putting a coffee filter between the glass pitcher and lid, and that solves the problem.  Certainly worth the price!",4,2011-02-07,,,,Can't beat the price; pretty easy to use,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
88,1,I love it.works perfect.looks great,5,2017-05-26,,,,I love it. works perfect,"Color: Cappuccino<i class=""a-icon a-icon-text-separator"" role=""img"" aria-label=""|""></i>Style Name: 4-Cup Steam",
